GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q	sampleName
23332821	0.03093	0.358792	0	0	0.485042	0	0.077313	0.032359	0.118712	0.000483	0.713909	0.028473	0.000086	0.000015	0.000006	0.000003	0.000003	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.010126	0	chelex-1K-sanger-S22-L001
23332821	0.03133	0.357598	0	0	0.4897	0	0.077452	0.032002	0.115997	0.00033	0.71548	0.028962	0.000078	0.000018	0.000006	0.000003	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.000001	0.010333	0	chelex-1K-sanger-S22-L002
23332821	0.031307	0.356393	0	0	0.491296	0	0.079336	0.033015	0.115173	0.0002	0.719021	0.028786	0.000092	0.000016	0.000004	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.01028	0	chelex-1K-sanger-S22-L003
23332821	0.032355	0.358306	0	0	0.479815	0	0.078943	0.033014	0.116212	0.000199	0.708183	0.029644	0.000077	0.00002	0.000006	0.000004	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.000001	0.010626	0	chelex-1K-sanger-S22-L004
23332821	0.02479	0.349615	0	0	0.510576	0	0.092223	0.028876	0.105874	0.000726	0.738276	0.022661	0.000075	0.000017	0.000007	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.008116	0	chelex-1K-sof-S7-L001
23332821	0.025515	0.349711	0	0	0.513618	0	0.092341	0.030317	0.100232	0.000341	0.736849	0.023254	0.000091	0.000021	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.000001	0.000001	0.008357	0	chelex-1K-sof-S7-L002
23332821	0.024274	0.34928	0	0	0.519693	0	0.095624	0.031457	0.100748	0.001102	0.748624	0.02212	0.000086	0.000015	0.000004	0.000003	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.007891	0	chelex-1K-sof-S7-L003
23332821	0.026015	0.350982	0	0	0.508878	0	0.091674	0.029894	0.10147	0.001025	0.732941	0.023756	0.000073	0.000016	0.000006	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000001	0.008581	0	chelex-1K-sof-S7-L004
23332821	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-JP-S15-L001
23332821	0.000003	0.00172	0	0	0.66147	0	0	0.089087	0.095768	0	0.846325	0.000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000001	0	Neg-JP-S15-L002
23332821	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-JP-S15-L003
23332821	0.000002	0.001242	0	0	0	0	0	0	0.5	0	0.5	0.000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-JP-S15-L004
23332821	0.000284	0.059866	0	0	0.930301	0	0.026127	0.004917	0.00824	0	0.969585	0.000169	0.000004	0.000003	0.000003	0.000003	0.000002	0.000001	0.000001	0	0	0	0	0	0	0.000061	0	Neg-sanger-S10-L001
23332821	0.00032	0.061879	0	0	0.933966	0	0.020087	0.00592	0.007574	0	0.967547	0.000198	0.000004	0.000004	0.000003	0.000003	0.000002	0.000001	0.000001	0	0	0	0	0	0	0.00007	0	Neg-sanger-S10-L002
23332821	0.000325	0.075626	0	0	0.934518	0	0.020506	0.004798	0.007592	0	0.967413	0.000181	0.000006	0.000004	0.000003	0.000003	0.000003	0.000002	0.000001	0.000001	0	0	0	0	0	0.000061	0	Neg-sanger-S10-L003
23332821	0.000336	0.055141	0	0	0.931361	0	0.022558	0.007013	0.007658	0	0.96859	0.000234	0.000004	0.000003	0.000003	0.000002	0.000001	0.000001	0.000001	0	0	0	0	0	0	0.000084	0	Neg-sanger-S10-L004
23332821	0.009612	1.037812	0	0	0.735709	0	0.033113	0.015752	0.093978	0.048849	0.927402	0.001426	0.000187	0.000112	0.000089	0.000078	0.000068	0.000059	0.000049	0.000045	0.000042	0.000035	0.00003	0.000027	0.000022	0.000783	0	Neg-sof-S5-L001
23332821	0.01039	1.091176	0	0	0.732049	0	0.03275	0.016335	0.095019	0.050083	0.926236	0.001498	0.00021	0.00012	0.000094	0.000084	0.000071	0.000062	0.000051	0.000046	0.000044	0.000039	0.000034	0.000031	0.000027	0.000799	0	Neg-sof-S5-L002
23332821	0.010075	1.061401	0	0	0.731754	0	0.035801	0.017706	0.092602	0.049362	0.927224	0.001539	0.000198	0.000123	0.000096	0.000074	0.000069	0.000064	0.00005	0.000045	0.000042	0.000035	0.000032	0.000028	0.000022	0.000855	0	Neg-sof-S5-L003
23332821	0.010429	1.081774	0	0	0.731143	0	0.034978	0.016406	0.093664	0.05042	0.926611	0.001607	0.000212	0.000123	0.000097	0.000083	0.000069	0.000065	0.000052	0.000044	0.000039	0.000035	0.000032	0.000029	0.000027	0.000884	0	Neg-sof-S5-L004
23332821	0	0	0	0	0.945988	0	0.054012	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-water-S40-L001
23332821	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-water-S40-L002
23332821	0.000002	0.001309	0	0	0.714286	0	0	0.003571	0.139286	0	0.857143	0.000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-water-S40-L003
23332821	0.000002	0.001242	0	0	0.583333	0	0.130952	0.003968	0.138889	0	0.857143	0.000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neg-water-S40-L004
23332821	0.684616	1.963793	0	0	0.127818	0	0.009128	0.044741	0.281626	0.000374	0.463687	0.292569	0.030517	0.007415	0.002979	0.001468	0.000856	0.000552	0.000218	0.000071	0.000013	0.000002	0.000002	0.000002	0.000002	0.146884	1	qia-100-JP-S33-L001
23332821	0.696998	1.993093	0	0	0.128027	0	0.008762	0.046983	0.280134	0.000301	0.464207	0.295852	0.03119	0.007637	0.003061	0.00153	0.000889	0.000561	0.000234	0.000095	0.00001	0.000002	0.000002	0.000002	0.000002	0.149217	1	qia-100-JP-S33-L002
23332821	0.700902	1.983476	0	0	0.129388	0	0.009094	0.0495	0.2772	0.000374	0.465557	0.296686	0.031626	0.007837	0.003183	0.001542	0.000877	0.000513	0.000192	0.000056	0.000012	0.000002	0.000002	0.000002	0.000002	0.149368	1	qia-100-JP-S33-L003
23332821	0.709003	2.020083	0	0	0.12731	0	0.008726	0.047485	0.279641	0.000372	0.463534	0.297645	0.032063	0.008115	0.003095	0.001568	0.000891	0.000581	0.000242	0.00009	0.000014	0.000002	0.000002	0.000002	0.000002	0.150597	1	qia-100-JP-S33-L004
23332821	5.415724	15.010731	1	1	0.129959	0	0.005175	0.049593	0.285444	0.012273	0.482444	0.621531	0.260564	0.136682	0.086836	0.060731	0.045192	0.035142	0.022834	0.015957	0.011759	0.009026	0.007096	0.005676	0.004637	0.451781	3	qia-100-sanger-S18-L001
23332821	5.536554	15.262983	1	1	0.129231	0	0.005502	0.052048	0.283831	0.012995	0.483607	0.623938	0.264812	0.139911	0.089024	0.062659	0.046922	0.036554	0.023708	0.016518	0.012117	0.009285	0.00731	0.005876	0.004815	0.455485	3	qia-100-sanger-S18-L002
23332821	5.618942	15.440257	1	1	0.129568	0	0.005161	0.054525	0.282605	0.013361	0.48522	0.628609	0.266947	0.141731	0.090474	0.063833	0.04777	0.037214	0.024325	0.017035	0.012503	0.00959	0.007564	0.006056	0.004926	0.459226	3	qia-100-sanger-S18-L003
23332821	5.603079	15.410483	1	1	0.12887	0	0.005221	0.051965	0.284012	0.013056	0.483124	0.627514	0.267023	0.141609	0.090005	0.063337	0.0475	0.036855	0.024035	0.016891	0.012407	0.009569	0.007618	0.00608	0.004903	0.459236	3	qia-100-sanger-S18-L004
23332821	6.280361	16.172662	1	1	0.094039	0	0.001905	0.050376	0.286277	0.006559	0.439157	0.630404	0.276131	0.159802	0.108446	0.079893	0.061308	0.048228	0.031857	0.022616	0.016483	0.012083	0.00901	0.00691	0.005498	0.46194	3	qia-100-sof-S3-L001
23332821	6.386964	16.419341	1	1	0.094064	0	0.002276	0.052699	0.284386	0.006693	0.440118	0.631967	0.278952	0.161447	0.110503	0.081524	0.062701	0.049797	0.032906	0.023123	0.016883	0.012546	0.009432	0.007311	0.005752	0.464159	3	qia-100-sof-S3-L002
23332821	6.479437	16.592503	1	1	0.093935	0	0.001919	0.05524	0.283378	0.006966	0.441438	0.63448	0.282166	0.163856	0.112334	0.082958	0.063817	0.050557	0.033599	0.023529	0.017294	0.01295	0.009722	0.00748	0.005917	0.466825	3	qia-100-sof-S3-L003
23332821	6.484947	16.644599	1	1	0.093309	0	0.002084	0.053265	0.284801	0.006932	0.440391	0.635435	0.281244	0.163377	0.112032	0.082788	0.063953	0.050703	0.033734	0.023838	0.017457	0.012988	0.009758	0.007469	0.005859	0.466949	3	qia-100-sof-S3-L004
23332821	0.21203	1.650201	0	0	0.200844	0	0.024156	0.044115	0.25431	0.001317	0.524742	0.093182	0.007696	0.002707	0.001646	0.001106	0.000731	0.000435	0.000135	0.000049	0.000043	0.000041	0.00004	0.000038	0.000033	0.04265	0	qia-10-JP-S34-L001
23332821	0.216915	1.649219	0	0	0.200972	0	0.024803	0.045178	0.252516	0.001075	0.524544	0.095193	0.007714	0.002837	0.001689	0.001172	0.000791	0.000453	0.000158	0.000062	0.000043	0.00004	0.000039	0.000035	0.000033	0.043691	0	qia-10-JP-S34-L002
23332821	0.218577	1.652419	0	0	0.203581	0	0.024343	0.047557	0.250114	0.001296	0.526891	0.095831	0.007819	0.002912	0.001728	0.001224	0.000771	0.000449	0.00013	0.000051	0.000041	0.000039	0.000037	0.000032	0.00003	0.043858	0	qia-10-JP-S34-L003
23332821	0.219657	1.671734	0	0	0.19745	0	0.024485	0.046069	0.255359	0.00122	0.524582	0.095952	0.007857	0.002893	0.00173	0.001201	0.000793	0.000492	0.000159	0.000069	0.000043	0.000041	0.000038	0.000034	0.000032	0.044041	0	qia-10-JP-S34-L004
23332821	7.014901	13.230002	3	3	0.092139	0	0.001651	0.046442	0.266563	0.001538	0.408333	0.736913	0.380601	0.210822	0.131552	0.088166	0.063225	0.046821	0.028082	0.018025	0.01196	0.008058	0.005511	0.003841	0.002776	0.574799	4	qia-10K-JP-S31-L001
23332821	7.167924	13.490089	3	3	0.0917	0	0.002061	0.048857	0.265289	0.001679	0.409586	0.73911	0.386925	0.215303	0.135149	0.090875	0.064917	0.048323	0.029085	0.01898	0.012522	0.008496	0.005868	0.004092	0.002906	0.578966	4	qia-10K-JP-S31-L002
23332821	7.247846	13.627809	3	3	0.092505	0	0.00167	0.051965	0.263575	0.001639	0.411354	0.740918	0.390245	0.218473	0.136603	0.092034	0.065887	0.049047	0.029522	0.018978	0.012781	0.008725	0.006105	0.004269	0.00309	0.581842	4	qia-10K-JP-S31-L003
23332821	7.239359	13.618164	3	3	0.09159	0	0.001843	0.048972	0.265589	0.001627	0.40962	0.741799	0.389023	0.217383	0.136632	0.092132	0.065867	0.049174	0.029632	0.019119	0.012912	0.008797	0.006064	0.004211	0.002996	0.581221	4	qia-10K-JP-S31-L004
23332821	11.809795	20.175231	5	5	0.099072	0	0.001149	0.050931	0.263263	0.004685	0.419101	0.813714	0.538536	0.351454	0.24289	0.174358	0.129594	0.098908	0.060982	0.040141	0.028077	0.020553	0.015783	0.01243	0.009922	0.694781	5	qia-10K-sanger-S16-L001
23332821	12.015296	20.425628	5	5	0.099091	0	0.001509	0.053306	0.261781	0.004907	0.420594	0.815949	0.54334	0.35796	0.248053	0.177768	0.13181	0.10094	0.062668	0.041377	0.028877	0.021292	0.016334	0.012941	0.010409	0.698174	5	qia-10K-sanger-S16-L002
23332821	12.129488	20.637798	5	5	0.099216	0	0.001125	0.055747	0.260978	0.005048	0.422113	0.815466	0.54585	0.359977	0.250179	0.179838	0.133483	0.102342	0.063858	0.04227	0.029638	0.021896	0.016698	0.013167	0.010471	0.698422	5	qia-10K-sanger-S16-L003
23332821	12.194782	20.736702	6	5	0.098663	0	0.001318	0.053576	0.261983	0.00489	0.420431	0.81742	0.547126	0.361404	0.251477	0.181558	0.135105	0.10291	0.064016	0.042499	0.029773	0.022032	0.016894	0.01327	0.010588	0.700416	5	qia-10K-sanger-S16-L004
23332821	11.390514	18.055826	5	5	0.10055	0	0.001169	0.051296	0.258886	0.001176	0.413077	0.819523	0.543081	0.352123	0.240614	0.171146	0.126142	0.095626	0.058551	0.037759	0.025085	0.017332	0.012557	0.009289	0.007011	0.700576	5	qia-10K-sof-S1-L001
23332821	11.633198	18.400414	6	5	0.099924	0	0.00122	0.053309	0.258072	0.001222	0.413747	0.821992	0.548815	0.357672	0.246285	0.175837	0.129681	0.09835	0.060514	0.039471	0.02639	0.018373	0.013169	0.009787	0.007465	0.704673	5	qia-10K-sof-S1-L002
23332821	11.71282	18.512812	6	5	0.100488	0	0.001138	0.056208	0.256674	0.001241	0.415749	0.822624	0.550448	0.359826	0.247983	0.177416	0.130844	0.099467	0.061483	0.039938	0.026764	0.018479	0.01327	0.009923	0.007585	0.705536	5	qia-10K-sof-S1-L003
23332821	11.778571	18.578096	6	5	0.100316	0	0.001098	0.054152	0.257992	0.001219	0.414776	0.82352	0.552643	0.361742	0.249254	0.178326	0.131798	0.100348	0.062049	0.040368	0.02709	0.018816	0.013533	0.010039	0.007589	0.706502	5	qia-10K-sof-S1-L004
23332821	4.301191	20.033374	0	0	0.113168	0	0.005343	0.0506	0.300159	0.079603	0.548874	0.336373	0.128228	0.0779	0.056756	0.045109	0.037503	0.032017	0.02432	0.01942	0.015973	0.013348	0.011306	0.009778	0.008598	0.229541	1	qia-10-sanger-S19-L001
23332821	4.375773	20.227299	0	0	0.112474	0	0.005685	0.05297	0.298646	0.08054	0.550315	0.338176	0.130051	0.079466	0.057648	0.04581	0.03798	0.032464	0.024968	0.019994	0.016348	0.013608	0.01156	0.009999	0.008835	0.231538	1	qia-10-sanger-S19-L002
23332821	4.417111	20.367386	0	0	0.113291	0	0.005385	0.054971	0.297685	0.081792	0.553124	0.33799	0.130845	0.07992	0.058289	0.046441	0.038713	0.032985	0.025108	0.0201	0.016472	0.013732	0.011684	0.010144	0.008986	0.231888	1	qia-10-sanger-S19-L003
23332821	4.408218	20.322373	0	0	0.113257	0	0.005484	0.052982	0.29879	0.081829	0.552343	0.340122	0.131175	0.079833	0.058188	0.046091	0.038259	0.032642	0.025074	0.020161	0.016513	0.013708	0.011595	0.010104	0.008929	0.233223	1	qia-10-sanger-S19-L004
23332821	3.940787	18.456782	0	0	0.095889	0	0.002287	0.049314	0.281367	0.036989	0.465846	0.309225	0.114971	0.069338	0.051542	0.041878	0.035614	0.031075	0.024712	0.020109	0.016545	0.013654	0.011395	0.009622	0.008307	0.209369	1	qia-10-sof-S4-L001
23332821	4.019902	18.736283	0	0	0.09546	0	0.002646	0.051425	0.279746	0.037832	0.467108	0.312393	0.116936	0.070212	0.05219	0.042377	0.036122	0.031607	0.025048	0.020443	0.016894	0.014076	0.011863	0.010092	0.008622	0.211765	1	qia-10-sof-S4-L002
23332821	4.06148	18.911131	0	0	0.096492	0	0.002289	0.054634	0.278034	0.038552	0.470002	0.314057	0.117472	0.070776	0.052436	0.042635	0.036274	0.031748	0.025283	0.02073	0.017218	0.014223	0.011887	0.01011	0.008717	0.213415	1	qia-10-sof-S4-L003
23332821	4.04668	18.840656	0	0	0.095725	0	0.00241	0.051576	0.279453	0.038847	0.468011	0.3127	0.117184	0.070527	0.052559	0.042594	0.036177	0.031518	0.025256	0.020693	0.017148	0.014208	0.011904	0.010165	0.00873	0.21198	1	qia-10-sof-S4-L004
23332821	0.97374	2.445244	0	0	0.136192	0	0.006275	0.047517	0.242098	0.000097	0.43218	0.374704	0.04664	0.012569	0.005535	0.002925	0.001606	0.000902	0.00028	0.000075	0.000009	0.000006	0.000006	0.000006	0.000006	0.195313	1	qia-1K-JP-S32-L001
23332821	0.995647	2.491166	0	0	0.134917	0	0.006325	0.049725	0.24076	0.000054	0.43178	0.379591	0.047696	0.01296	0.005839	0.003027	0.001676	0.000957	0.000321	0.000064	0.000014	0.000006	0.000006	0.000006	0.000006	0.198675	1	qia-1K-JP-S32-L002
23332821	1.010622	2.531185	0	0	0.13671	0	0.00625	0.053347	0.238037	0.000085	0.434428	0.383565	0.048674	0.013554	0.005851	0.003225	0.001791	0.000977	0.000355	0.000082	0.000015	0.00001	0.000006	0.000006	0.000006	0.200588	1	qia-1K-JP-S32-L003
23332821	1.004951	2.515108	0	0	0.135301	0	0.005933	0.050145	0.240466	0.000089	0.431934	0.38181	0.048731	0.013548	0.005733	0.003053	0.001715	0.000964	0.000358	0.000086	0.000024	0.000009	0.000006	0.000006	0.000006	0.199742	1	qia-1K-JP-S32-L004
23332821	9.141588	23.74571	2	2	0.090178	0	0.00136	0.053139	0.284352	0.045858	0.474886	0.712558	0.362581	0.214202	0.14518	0.106544	0.082562	0.06656	0.04708	0.035765	0.028014	0.022542	0.018657	0.015713	0.013453	0.552532	3	qia-1K-sanger-S17-L001
23332821	9.295749	24.015253	2	2	0.089584	0	0.001709	0.055492	0.283011	0.046622	0.476418	0.714425	0.367652	0.217082	0.147409	0.108565	0.084439	0.068132	0.048217	0.036496	0.028804	0.023213	0.019112	0.016031	0.013698	0.556635	4	qia-1K-sanger-S17-L002
23332821	9.389314	24.203096	2	2	0.090091	0	0.001327	0.057526	0.282259	0.047209	0.478414	0.715814	0.370052	0.218872	0.14944	0.110037	0.085125	0.068536	0.048643	0.037189	0.029202	0.023597	0.019376	0.016278	0.013943	0.558193	4	qia-1K-sanger-S17-L003
23332821	9.415092	24.221369	2	2	0.089683	0	0.001516	0.055908	0.283353	0.047357	0.477817	0.716275	0.370716	0.219497	0.150101	0.110433	0.085741	0.069111	0.049105	0.037427	0.029334	0.023517	0.019267	0.016247	0.01394	0.558864	4	qia-1K-sanger-S17-L004
23332821	6.131733	16.172818	2	2	0.096055	0	0.001773	0.051022	0.27168	0.019534	0.440063	0.648311	0.290605	0.157208	0.100717	0.071274	0.053471	0.041613	0.027346	0.0193	0.013988	0.01058	0.008223	0.006553	0.005356	0.478738	3	qia-1K-sof-S2-L001
23332821	6.263658	16.437593	2	2	0.096174	0	0.001876	0.052833	0.270297	0.019988	0.441169	0.652756	0.294962	0.160601	0.103048	0.072848	0.054665	0.042783	0.028418	0.019998	0.014589	0.011155	0.008629	0.0069	0.005619	0.483447	3	qia-1K-sof-S2-L002
23332821	6.323275	16.534011	2	2	0.096533	0	0.001771	0.056097	0.269002	0.019873	0.443277	0.653829	0.296879	0.162253	0.104469	0.074069	0.05558	0.043533	0.028813	0.020166	0.014792	0.011313	0.008788	0.006973	0.00566	0.484585	3	qia-1K-sof-S2-L003
23332821	6.31875	16.50102	2	2	0.096617	0	0.001716	0.053117	0.270393	0.020063	0.441906	0.653762	0.295709	0.16237	0.104815	0.074025	0.055631	0.043562	0.028883	0.02033	0.014883	0.011192	0.008713	0.006984	0.005726	0.484307	3	qia-1K-sof-S2-L004
23332821	0.98512	6.00266	0	0	0.114001	0	0.010685	0.130411	0.15917	0.006363	0.42063	0.279144	0.03994	0.015529	0.008856	0.005921	0.004274	0.003321	0.002271	0.001787	0.00147	0.001219	0.001015	0.000811	0.000695	0.140068	1	qiainv-100-JP-S30-L001
23332821	1.015585	6.156979	0	0	0.113415	0	0.011053	0.123471	0.163953	0.006761	0.418652	0.284076	0.041408	0.015744	0.009101	0.006209	0.004568	0.003495	0.002369	0.001863	0.001553	0.001306	0.001077	0.00088	0.000749	0.143362	1	qiainv-100-JP-S30-L002
23332821	1.008549	6.121009	0	0	0.114868	0	0.010502	0.133164	0.158835	0.006243	0.423612	0.28363	0.041121	0.016024	0.009027	0.006002	0.004314	0.003327	0.002217	0.001769	0.001536	0.001291	0.001024	0.000815	0.00071	0.142827	1	qiainv-100-JP-S30-L003
23332821	1.012666	6.171059	0	0	0.114746	0	0.011026	0.13177	0.159215	0.007657	0.424415	0.284537	0.040433	0.015697	0.009117	0.006223	0.004548	0.003478	0.002387	0.001819	0.001511	0.001246	0.000994	0.000816	0.000716	0.143397	1	qiainv-100-JP-S30-L004
23332821	1.728467	7.19787	0	0	0.212355	0	0.048871	0.048197	0.224483	0.015942	0.549848	0.361698	0.082613	0.036639	0.02156	0.014613	0.010662	0.008192	0.005467	0.003922	0.002868	0.002048	0.00151	0.001122	0.000854	0.215181	1	qiainv-100-sanger-S28-L001
23332821	1.763551	7.339834	0	0	0.211422	0	0.047998	0.049866	0.224044	0.015648	0.548978	0.364453	0.083458	0.037596	0.022356	0.015071	0.011059	0.008532	0.005649	0.004092	0.0029	0.002122	0.001559	0.001124	0.000862	0.2177	1	qiainv-100-sanger-S28-L002
23332821	1.774896	7.334011	0	0	0.215064	0	0.04841	0.052401	0.221716	0.015812	0.553403	0.365172	0.085072	0.037556	0.022414	0.015286	0.011254	0.00864	0.005624	0.004029	0.003002	0.002209	0.001611	0.001187	0.000889	0.217649	1	qiainv-100-sanger-S28-L003
23332821	1.783748	7.394675	0	0	0.207685	0	0.047417	0.050416	0.225906	0.015621	0.547044	0.365901	0.085018	0.038001	0.022537	0.015247	0.011202	0.008698	0.005712	0.004115	0.003052	0.002216	0.001596	0.00118	0.000917	0.218764	1	qiainv-100-sanger-S28-L004
23332821	5.946002	19.753772	1	1	0.092232	0	0.001691	0.052365	0.277707	0.080945	0.504941	0.550471	0.221873	0.128091	0.088803	0.066635	0.052704	0.043558	0.03161	0.023948	0.019047	0.015511	0.012739	0.010614	0.008912	0.388166	2	qiainv-100-sof-S13-L001
23332821	6.04359	19.974387	1	1	0.09182	0	0.002039	0.054652	0.276179	0.081301	0.505991	0.552114	0.224871	0.129693	0.089912	0.06797	0.054055	0.044426	0.032174	0.024707	0.019507	0.015741	0.013005	0.010842	0.009136	0.391021	2	qiainv-100-sof-S13-L002
23332821	6.092056	20.079502	1	1	0.092616	0	0.001662	0.0564	0.275292	0.081934	0.507903	0.554532	0.22501	0.130357	0.090495	0.068786	0.054694	0.04507	0.032606	0.02489	0.019707	0.016009	0.013231	0.011093	0.009339	0.392288	2	qiainv-100-sof-S13-L003
23332821	6.126603	20.162409	1	1	0.092543	0	0.0018	0.055231	0.275656	0.082238	0.507468	0.554221	0.227214	0.131757	0.091073	0.068435	0.054575	0.045137	0.03281	0.025148	0.01984	0.01619	0.013425	0.011263	0.009462	0.39287	2	qiainv-100-sof-S13-L004
23332821	0.199754	2.380714	0	0	0.327211	0	0.033986	0.058483	0.167542	0.02121	0.608431	0.098134	0.00585	0.001664	0.000685	0.000308	0.000172	0.000139	0.000125	0.000113	0.000105	0.000102	0.000096	0.00009	0.000085	0.042308	0	qiainv-10-JP-S35-L001
23332821	0.204033	2.384957	0	0	0.325925	0	0.033916	0.052589	0.173237	0.022451	0.608119	0.09971	0.006129	0.001667	0.000679	0.000268	0.00016	0.000141	0.000122	0.000112	0.000103	0.000101	0.000098	0.000094	0.000085	0.043773	0	qiainv-10-JP-S35-L002
23332821	0.206137	2.396046	0	0	0.324957	0	0.033999	0.0604	0.167135	0.022252	0.608744	0.100159	0.00619	0.001797	0.000726	0.000286	0.000172	0.000149	0.00013	0.000119	0.00011	0.000101	0.000097	0.000095	0.000084	0.043437	0	qiainv-10-JP-S35-L003
23332821	0.205097	2.385636	0	0	0.3248	0	0.034589	0.057112	0.17067	0.022642	0.609814	0.10037	0.006182	0.001717	0.00069	0.000299	0.000172	0.000143	0.000129	0.000114	0.000104	0.000101	0.000099	0.000094	0.000087	0.043508	0	qiainv-10-JP-S35-L004
23332821	5.628508	10.682415	3	3	0.099013	0	0.002226	0.049072	0.262092	0.022307	0.43471	0.750668	0.359202	0.171117	0.093543	0.056184	0.035702	0.024074	0.012107	0.006878	0.004344	0.003	0.002188	0.001698	0.001385	0.574272	4	qiainv-10K-JP-S20-L001
23332821	5.73749	10.859447	3	3	0.098689	0	0.002221	0.051256	0.260907	0.022576	0.43565	0.752078	0.364563	0.174889	0.096343	0.057824	0.037124	0.025151	0.012995	0.007364	0.004613	0.003087	0.002263	0.001752	0.001388	0.5781	4	qiainv-10K-JP-S20-L002
23332821	5.794291	10.946935	3	3	0.09902	0	0.002251	0.054308	0.259793	0.022626	0.437999	0.7545	0.36685	0.177165	0.097969	0.059283	0.038251	0.025837	0.01305	0.00724	0.004524	0.003216	0.002349	0.001845	0.001485	0.580619	4	qiainv-10K-JP-S20-L003
23332821	5.799711	10.911576	3	3	0.098435	0	0.002057	0.051546	0.261369	0.022895	0.436302	0.754645	0.367673	0.177278	0.098281	0.059177	0.038221	0.025882	0.012984	0.007495	0.004679	0.003152	0.002271	0.00176	0.001426	0.580791	4	qiainv-10K-JP-S20-L004
23332821	9.558847	17.347716	4	4	0.104784	0	0.001134	0.051751	0.278535	0.008444	0.444648	0.799567	0.490307	0.289917	0.184493	0.126342	0.091283	0.068029	0.041262	0.027558	0.019535	0.01445	0.010793	0.008337	0.006546	0.668336	5	qiainv-10K-sanger-S26-L001
23332821	9.745911	17.625525	4	4	0.10418	0	0.001408	0.053673	0.277255	0.00866	0.445176	0.802452	0.496285	0.296144	0.189894	0.129839	0.09327	0.06965	0.04232	0.028239	0.020136	0.014885	0.011298	0.008667	0.006759	0.672397	5	qiainv-10K-sanger-S26-L002
23332821	9.860743	17.811759	4	4	0.104757	0	0.001093	0.056553	0.276068	0.008756	0.447226	0.804196	0.498449	0.298706	0.192676	0.131924	0.095303	0.071237	0.043335	0.028841	0.020612	0.01523	0.011577	0.008924	0.007004	0.674462	5	qiainv-10K-sanger-S26-L003
23332821	9.865885	17.797019	5	4	0.103888	0	0.001234	0.053957	0.277795	0.008785	0.445659	0.804257	0.500066	0.29951	0.19249	0.132429	0.095092	0.070981	0.043221	0.028995	0.020591	0.015052	0.011323	0.008759	0.006888	0.675254	5	qiainv-10K-sanger-S26-L004
23332821	9.078761	15.836385	4	4	0.096958	0	0.001195	0.051541	0.291458	0.009969	0.451121	0.797767	0.488695	0.288089	0.182037	0.121619	0.085079	0.061975	0.035781	0.022493	0.014836	0.010253	0.007379	0.005542	0.004344	0.667518	5	qiainv-10K-sof-S11-L001
23332821	9.272151	16.141771	4	4	0.096811	0	0.001501	0.053662	0.289747	0.010371	0.452091	0.799297	0.493434	0.29361	0.186452	0.125194	0.087928	0.064306	0.037687	0.023549	0.015585	0.01086	0.00791	0.005951	0.004592	0.670938	5	qiainv-10K-sof-S11-L002
23332821	9.350558	16.263047	4	4	0.097076	0	0.001152	0.055815	0.288584	0.01027	0.452896	0.800817	0.496075	0.296317	0.188455	0.12637	0.088649	0.064838	0.037971	0.024269	0.016084	0.01118	0.008081	0.006032	0.004729	0.672421	5	qiainv-10K-sof-S11-L003
23332821	9.398957	16.290876	4	4	0.096459	0	0.001317	0.054306	0.289627	0.010352	0.45206	0.801487	0.497708	0.297616	0.18974	0.127668	0.0899	0.065923	0.038435	0.024265	0.016052	0.011115	0.008104	0.00611	0.004712	0.674488	5	qiainv-10K-sof-S11-L004
